,FieldID,AgYR,SZNwindow,SznStd,plotSZNmean,Group
459,NI_470,2016,COVER CROP,381.8038299549697,45.666666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
468,NI_482,2016,COVER CROP,381.8038299549697,117.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
477,NI_599,2016,COVER CROP,381.8038299549697,544.8888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
486,NI_634,2016,COVER CROP,381.8038299549697,-17.77777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
495,NI_698,2016,COVER CROP,381.8038299549697,-36.44444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
504,NI_581,2016,COVER CROP,381.8038299549697,-23.555555555555557,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
513,NI_295,2016,CROP RESIDUE,701.0519371948493,46.55555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
522,NI_307,2016,CROP RESIDUE,701.0519371948493,-74.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
531,NI_313,2016,CROP RESIDUE,701.0519371948493,-120.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
540,NI_385,2016,CROP RESIDUE,701.0519371948493,391.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
549,NI_407,2016,CROP RESIDUE,701.0519371948493,40.77777777777778,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
558,NI_248,2016,CROP RESIDUE,701.0519371948493,-633.2222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
567,NI_258,2016,CROP RESIDUE,701.0519371948493,701.3333333333334,1: (A>T) avg seasonal A-T diff greater than +1SD
576,NI_147,2016,CROP RESIDUE,701.0519371948493,-1221.2222222222222,4: (T>A) avg seasonal A-T diff less than -1SD
585,NI_192,2016,CROP RESIDUE,701.0519371948493,-4.777777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
594,NI_218,2016,CROP RESIDUE,701.0519371948493,35.77777777777778,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
603,NI_480,2016,CROP RESIDUE,701.0519371948493,-379.8888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
612,NI_660,2016,CROP RESIDUE,701.0519371948493,1308.888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
621,NI_697,2016,CROP RESIDUE,701.0519371948493,-493.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
630,NI_470,2016,CROP RESIDUE,701.0519371948493,-565.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
639,NI_482,2016,CROP RESIDUE,701.0519371948493,34.111111111111114,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
648,NI_599,2016,CROP RESIDUE,701.0519371948493,252.66666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
657,NI_634,2016,CROP RESIDUE,701.0519371948493,-51.77777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
666,NI_698,2016,CROP RESIDUE,701.0519371948493,15.666666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
675,NI_581,2016,CROP RESIDUE,701.0519371948493,170.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
684,NI_295,2017,main crop,286.40387002915435,-85.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
702,NI_307,2017,main crop,286.40387002915435,0.5555555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
720,NI_313,2017,main crop,286.40387002915435,-184.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
738,NI_385,2017,main crop,286.40387002915435,-40.166666666666664,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
756,NI_407,2017,main crop,286.40387002915435,1.4444444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
774,NI_248,2017,main crop,286.40387002915435,-270.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
792,NI_258,2017,main crop,286.40387002915435,23.11111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
810,NI_147,2017,main crop,286.40387002915435,533.7222222222222,1: (A>T) avg seasonal A-T diff greater than +1SD
828,NI_192,2017,main crop,286.40387002915435,-20.72222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
846,NI_218,2017,main crop,286.40387002915435,13.666666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
864,NI_480,2017,main crop,286.40387002915435,9.166666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
882,NI_660,2017,main crop,286.40387002915435,-31.5,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
900,NI_697,2017,main crop,286.40387002915435,-18.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
918,NI_470,2017,main crop,286.40387002915435,68.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
936,NI_482,2017,main crop,286.40387002915435,91.61111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
954,NI_599,2017,main crop,286.40387002915435,-71.27777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
972,NI_634,2017,main crop,286.40387002915435,33.333333333333336,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
990,NI_698,2017,main crop,286.40387002915435,-47.833333333333336,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1008,NI_581,2017,main crop,286.40387002915435,115.61111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1026,NI_295,2017,COVER CROP,468.70200437233973,0.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1035,NI_307,2017,COVER CROP,468.70200437233973,1.4444444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1044,NI_313,2017,COVER CROP,468.70200437233973,122.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1053,NI_385,2017,COVER CROP,468.70200437233973,-117.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1062,NI_407,2017,COVER CROP,468.70200437233973,-88.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1071,NI_248,2017,COVER CROP,468.70200437233973,97.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1080,NI_258,2017,COVER CROP,468.70200437233973,-612.0,4: (T>A) avg seasonal A-T diff less than -1SD
1089,NI_147,2017,COVER CROP,468.70200437233973,375.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1098,NI_192,2017,COVER CROP,468.70200437233973,121.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1107,NI_218,2017,COVER CROP,468.70200437233973,-657.3333333333334,4: (T>A) avg seasonal A-T diff less than -1SD
1116,NI_480,2017,COVER CROP,468.70200437233973,112.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1125,NI_660,2017,COVER CROP,468.70200437233973,-91.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1134,NI_697,2017,COVER CROP,468.70200437233973,810.1111111111111,1: (A>T) avg seasonal A-T diff greater than +1SD
1143,NI_470,2017,COVER CROP,468.70200437233973,3.4444444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1152,NI_482,2017,COVER CROP,468.70200437233973,-70.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1161,NI_599,2017,COVER CROP,468.70200437233973,-220.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1170,NI_634,2017,COVER CROP,468.70200437233973,-203.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1179,NI_698,2017,COVER CROP,468.70200437233973,24.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1188,NI_581,2017,COVER CROP,468.70200437233973,191.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1197,NI_295,2017,CROP RESIDUE,566.2912157528773,0.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1206,NI_307,2017,CROP RESIDUE,566.2912157528773,0.5555555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1215,NI_313,2017,CROP RESIDUE,566.2912157528773,-298.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1224,NI_385,2017,CROP RESIDUE,566.2912157528773,-0.3333333333333333,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1233,NI_407,2017,CROP RESIDUE,566.2912157528773,-0.1111111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1242,NI_248,2017,CROP RESIDUE,566.2912157528773,269.6666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1251,NI_258,2017,CROP RESIDUE,566.2912157528773,796.3333333333334,1: (A>T) avg seasonal A-T diff greater than +1SD
1260,NI_147,2017,CROP RESIDUE,566.2912157528773,-265.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1269,NI_192,2017,CROP RESIDUE,566.2912157528773,-398.3333333333333,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1278,NI_218,2017,CROP RESIDUE,566.2912157528773,-564.6666666666666,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1287,NI_480,2017,CROP RESIDUE,566.2912157528773,224.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1296,NI_660,2017,CROP RESIDUE,566.2912157528773,167.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1305,NI_697,2017,CROP RESIDUE,566.2912157528773,-308.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1314,NI_470,2017,CROP RESIDUE,566.2912157528773,901.5555555555555,1: (A>T) avg seasonal A-T diff greater than +1SD
1323,NI_482,2017,CROP RESIDUE,566.2912157528773,-433.3333333333333,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1332,NI_599,2017,CROP RESIDUE,566.2912157528773,-71.66666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1341,NI_634,2017,CROP RESIDUE,566.2912157528773,-490.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1350,NI_698,2017,CROP RESIDUE,566.2912157528773,224.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1359,NI_581,2017,CROP RESIDUE,566.2912157528773,558.1111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1368,NI_295,2018,main crop,497.12812437857065,0.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1386,NI_307,2018,main crop,497.12812437857065,-1.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1404,NI_313,2018,main crop,497.12812437857065,218.38888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1422,NI_385,2018,main crop,497.12812437857065,-0.1111111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1440,NI_407,2018,main crop,497.12812437857065,0.05555555555555555,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1458,NI_248,2018,main crop,497.12812437857065,49.166666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1476,NI_258,2018,main crop,497.12812437857065,-445.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1494,NI_147,2018,main crop,497.12812437857065,103.94444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1512,NI_192,2018,main crop,497.12812437857065,-152.61111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1530,NI_218,2018,main crop,497.12812437857065,475.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1548,NI_480,2018,main crop,497.12812437857065,5.444444444444445,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1566,NI_660,2018,main crop,497.12812437857065,30.333333333333332,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1584,NI_697,2018,main crop,497.12812437857065,-61.05555555555556,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1602,NI_470,2018,main crop,497.12812437857065,-655.3888888888889,4: (T>A) avg seasonal A-T diff less than -1SD
1620,NI_482,2018,main crop,497.12812437857065,121.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1638,NI_599,2018,main crop,497.12812437857065,50.55555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1656,NI_634,2018,main crop,497.12812437857065,-214.72222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1674,NI_698,2018,main crop,497.12812437857065,308.1666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1692,NI_581,2018,main crop,497.12812437857065,87.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1710,NI_295,2018,COVER CROP,666.029295576568,-1.8888888888888888,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1719,NI_307,2018,COVER CROP,666.029295576568,-5.222222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1728,NI_313,2018,COVER CROP,666.029295576568,-363.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1737,NI_385,2018,COVER CROP,666.029295576568,-2.111111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1746,NI_407,2018,COVER CROP,666.029295576568,-0.2222222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1755,NI_248,2018,COVER CROP,666.029295576568,766.4444444444445,1: (A>T) avg seasonal A-T diff greater than +1SD
1764,NI_258,2018,COVER CROP,666.029295576568,393.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1773,NI_147,2018,COVER CROP,666.029295576568,600.7777777777778,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1782,NI_192,2018,COVER CROP,666.029295576568,-623.2222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1791,NI_218,2018,COVER CROP,666.029295576568,574.1111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1800,NI_480,2018,COVER CROP,666.029295576568,91.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1809,NI_660,2018,COVER CROP,666.029295576568,-60.333333333333336,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1818,NI_697,2018,COVER CROP,666.029295576568,-89.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1827,NI_470,2018,COVER CROP,666.029295576568,-473.6666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1836,NI_482,2018,COVER CROP,666.029295576568,-112.66666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1845,NI_599,2018,COVER CROP,666.029295576568,114.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1854,NI_634,2018,COVER CROP,666.029295576568,-9.777777777777779,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1863,NI_698,2018,COVER CROP,666.029295576568,830.5555555555555,1: (A>T) avg seasonal A-T diff greater than +1SD
1872,NI_581,2018,COVER CROP,666.029295576568,-86.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1881,NI_295,2018,CROP RESIDUE,500.82629171740194,-40.666666666666664,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1890,NI_307,2018,CROP RESIDUE,500.82629171740194,-2.888888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1899,NI_313,2018,CROP RESIDUE,500.82629171740194,5.555555555555555,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1908,NI_385,2018,CROP RESIDUE,500.82629171740194,-46.55555555555556,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1917,NI_407,2018,CROP RESIDUE,500.82629171740194,3.2222222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1926,NI_248,2018,CROP RESIDUE,500.82629171740194,73.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1935,NI_258,2018,CROP RESIDUE,500.82629171740194,1416.5555555555557,1: (A>T) avg seasonal A-T diff greater than +1SD
1944,NI_147,2018,CROP RESIDUE,500.82629171740194,-348.1111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1953,NI_192,2018,CROP RESIDUE,500.82629171740194,115.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1962,NI_218,2018,CROP RESIDUE,500.82629171740194,412.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1971,NI_480,2018,CROP RESIDUE,500.82629171740194,731.1111111111111,1: (A>T) avg seasonal A-T diff greater than +1SD
1980,NI_660,2018,CROP RESIDUE,500.82629171740194,-175.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1989,NI_697,2018,CROP RESIDUE,500.82629171740194,-348.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1998,NI_470,2018,CROP RESIDUE,500.82629171740194,38.888888888888886,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2007,NI_482,2018,CROP RESIDUE,500.82629171740194,7.888888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2016,NI_599,2018,CROP RESIDUE,500.82629171740194,8.11111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2025,NI_634,2018,CROP RESIDUE,500.82629171740194,-0.4444444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2034,NI_698,2018,CROP RESIDUE,500.82629171740194,142.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2043,NI_581,2018,CROP RESIDUE,500.82629171740194,65.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2052,NI_295,2019,main crop,353.9764739402479,-0.4444444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2070,NI_307,2019,main crop,353.9764739402479,-0.16666666666666666,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2088,NI_313,2019,main crop,353.9764739402479,-70.16666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2106,NI_385,2019,main crop,353.9764739402479,-3.388888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2124,NI_407,2019,main crop,353.9764739402479,0.1111111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2142,NI_248,2019,main crop,353.9764739402479,25.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2160,NI_258,2019,main crop,353.9764739402479,-174.72222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2178,NI_147,2019,main crop,353.9764739402479,79.05555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2196,NI_192,2019,main crop,353.9764739402479,5.5,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2214,NI_218,2019,main crop,353.9764739402479,154.61111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2232,NI_480,2019,main crop,353.9764739402479,29.61111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2250,NI_660,2019,main crop,353.9764739402479,310.1666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2268,NI_697,2019,main crop,353.9764739402479,43.5,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2286,NI_470,2019,main crop,353.9764739402479,-645.1111111111111,4: (T>A) avg seasonal A-T diff less than -1SD
2304,NI_482,2019,main crop,353.9764739402479,54.388888888888886,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2322,NI_599,2019,main crop,353.9764739402479,108.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2340,NI_634,2019,main crop,353.9764739402479,-89.66666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2358,NI_698,2019,main crop,353.9764739402479,2.2222222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2376,NI_581,2019,main crop,353.9764739402479,2.2777777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2394,NI_295,2019,COVER CROP,343.324536743443,1.3333333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2403,NI_307,2019,COVER CROP,343.324536743443,-0.6666666666666666,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2412,NI_313,2019,COVER CROP,343.324536743443,-102.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2421,NI_385,2019,COVER CROP,343.324536743443,-4.333333333333333,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2430,NI_407,2019,COVER CROP,343.324536743443,-15.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2439,NI_248,2019,COVER CROP,343.324536743443,388.8888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
2448,NI_258,2019,COVER CROP,343.324536743443,490.3333333333333,1: (A>T) avg seasonal A-T diff greater than +1SD
2457,NI_147,2019,COVER CROP,343.324536743443,-247.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2466,NI_192,2019,COVER CROP,343.324536743443,-90.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2475,NI_218,2019,COVER CROP,343.324536743443,163.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2484,NI_480,2019,COVER CROP,343.324536743443,-45.333333333333336,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2493,NI_660,2019,COVER CROP,343.324536743443,209.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2502,NI_697,2019,COVER CROP,343.324536743443,-90.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2511,NI_470,2019,COVER CROP,343.324536743443,-18.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2520,NI_482,2019,COVER CROP,343.324536743443,-57.44444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2529,NI_599,2019,COVER CROP,343.324536743443,-192.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2538,NI_634,2019,COVER CROP,343.324536743443,262.8888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2547,NI_698,2019,COVER CROP,343.324536743443,-73.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2556,NI_581,2019,COVER CROP,343.324536743443,110.55555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2565,NI_295,2019,CROP RESIDUE,574.0428892210848,3.888888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2574,NI_307,2019,CROP RESIDUE,574.0428892210848,16.22222222222222,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2583,NI_313,2019,CROP RESIDUE,574.0428892210848,24.444444444444443,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2592,NI_385,2019,CROP RESIDUE,574.0428892210848,-7.222222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2601,NI_407,2019,CROP RESIDUE,574.0428892210848,2.2222222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2610,NI_248,2019,CROP RESIDUE,574.0428892210848,-249.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2619,NI_258,2019,CROP RESIDUE,574.0428892210848,723.8888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
2628,NI_147,2019,CROP RESIDUE,574.0428892210848,-1681.888888888889,4: (T>A) avg seasonal A-T diff less than -1SD
2637,NI_192,2019,CROP RESIDUE,574.0428892210848,-206.33333333333334,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2646,NI_218,2019,CROP RESIDUE,574.0428892210848,476.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
