,FieldID,AgYR,SZNwindow,SznStd,plotSZNmean,Group
954,NI_599,2017,main crop,482.93068578460037,120.83333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
972,NI_634,2017,main crop,482.93068578460037,170.38888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
990,NI_698,2017,main crop,482.93068578460037,78.27777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1008,NI_581,2017,main crop,482.93068578460037,-242.38888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1026,NI_295,2017,COVER CROP,525.8734398930999,-340.6666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1035,NI_307,2017,COVER CROP,525.8734398930999,180.66666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1044,NI_313,2017,COVER CROP,525.8734398930999,725.2222222222222,1: (A>T) avg seasonal A-T diff greater than +1SD
1053,NI_385,2017,COVER CROP,525.8734398930999,-43.888888888888886,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1062,NI_407,2017,COVER CROP,525.8734398930999,-31.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1071,NI_248,2017,COVER CROP,525.8734398930999,-62.888888888888886,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1080,NI_258,2017,COVER CROP,525.8734398930999,-168.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1089,NI_147,2017,COVER CROP,525.8734398930999,-1916.0,4: (T>A) avg seasonal A-T diff less than -1SD
1098,NI_192,2017,COVER CROP,525.8734398930999,-28.444444444444443,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1107,NI_218,2017,COVER CROP,525.8734398930999,26.666666666666668,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1116,NI_480,2017,COVER CROP,525.8734398930999,-5.111111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1125,NI_660,2017,COVER CROP,525.8734398930999,52.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1134,NI_697,2017,COVER CROP,525.8734398930999,21.444444444444443,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1143,NI_470,2017,COVER CROP,525.8734398930999,-97.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1152,NI_482,2017,COVER CROP,525.8734398930999,-90.44444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1161,NI_599,2017,COVER CROP,525.8734398930999,198.66666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1170,NI_634,2017,COVER CROP,525.8734398930999,379.1111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1179,NI_698,2017,COVER CROP,525.8734398930999,-156.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1188,NI_581,2017,COVER CROP,525.8734398930999,-97.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1197,NI_295,2017,CROP RESIDUE,431.6712407964179,-295.8888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1206,NI_307,2017,CROP RESIDUE,431.6712407964179,-7.777777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1215,NI_313,2017,CROP RESIDUE,431.6712407964179,523.8888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
1224,NI_385,2017,CROP RESIDUE,431.6712407964179,272.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1233,NI_407,2017,CROP RESIDUE,431.6712407964179,-26.555555555555557,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1242,NI_248,2017,CROP RESIDUE,431.6712407964179,-224.33333333333334,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1251,NI_258,2017,CROP RESIDUE,431.6712407964179,-338.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1260,NI_147,2017,CROP RESIDUE,431.6712407964179,-995.3333333333334,4: (T>A) avg seasonal A-T diff less than -1SD
1269,NI_192,2017,CROP RESIDUE,431.6712407964179,184.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1278,NI_218,2017,CROP RESIDUE,431.6712407964179,19.444444444444443,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1287,NI_480,2017,CROP RESIDUE,431.6712407964179,98.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1296,NI_660,2017,CROP RESIDUE,431.6712407964179,-404.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1305,NI_697,2017,CROP RESIDUE,431.6712407964179,69.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1314,NI_470,2017,CROP RESIDUE,431.6712407964179,-809.7777777777778,4: (T>A) avg seasonal A-T diff less than -1SD
1323,NI_482,2017,CROP RESIDUE,431.6712407964179,-250.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1332,NI_599,2017,CROP RESIDUE,431.6712407964179,188.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1341,NI_634,2017,CROP RESIDUE,431.6712407964179,462.1111111111111,1: (A>T) avg seasonal A-T diff greater than +1SD
1350,NI_698,2017,CROP RESIDUE,431.6712407964179,-46.666666666666664,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1359,NI_581,2017,CROP RESIDUE,431.6712407964179,203.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1368,NI_295,2018,main crop,441.97627116736487,21.22222222222222,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1386,NI_307,2018,main crop,441.97627116736487,21.11111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1404,NI_313,2018,main crop,441.97627116736487,419.6111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1422,NI_385,2018,main crop,441.97627116736487,122.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1440,NI_407,2018,main crop,441.97627116736487,-130.33333333333334,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1458,NI_248,2018,main crop,441.97627116736487,-157.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1476,NI_258,2018,main crop,441.97627116736487,-991.6111111111111,4: (T>A) avg seasonal A-T diff less than -1SD
1494,NI_147,2018,main crop,441.97627116736487,-502.44444444444446,4: (T>A) avg seasonal A-T diff less than -1SD
1512,NI_192,2018,main crop,441.97627116736487,217.72222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1530,NI_218,2018,main crop,441.97627116736487,187.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1548,NI_480,2018,main crop,441.97627116736487,616.8333333333334,1: (A>T) avg seasonal A-T diff greater than +1SD
1566,NI_660,2018,main crop,441.97627116736487,-95.5,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1584,NI_697,2018,main crop,441.97627116736487,-349.94444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1602,NI_470,2018,main crop,441.97627116736487,-69.94444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1620,NI_482,2018,main crop,441.97627116736487,127.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1638,NI_599,2018,main crop,441.97627116736487,-48.94444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1656,NI_634,2018,main crop,441.97627116736487,152.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1674,NI_698,2018,main crop,441.97627116736487,115.55555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1692,NI_581,2018,main crop,441.97627116736487,-238.16666666666666,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1710,NI_295,2018,COVER CROP,716.4511746965835,-98.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1719,NI_307,2018,COVER CROP,716.4511746965835,211.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1728,NI_313,2018,COVER CROP,716.4511746965835,1034.5555555555557,1: (A>T) avg seasonal A-T diff greater than +1SD
1737,NI_385,2018,COVER CROP,716.4511746965835,-573.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1746,NI_407,2018,COVER CROP,716.4511746965835,56.666666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1755,NI_248,2018,COVER CROP,716.4511746965835,-184.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1764,NI_258,2018,COVER CROP,716.4511746965835,-683.3333333333334,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1773,NI_147,2018,COVER CROP,716.4511746965835,-2253.222222222222,4: (T>A) avg seasonal A-T diff less than -1SD
1782,NI_192,2018,COVER CROP,716.4511746965835,-73.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1791,NI_218,2018,COVER CROP,716.4511746965835,185.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1800,NI_480,2018,COVER CROP,716.4511746965835,268.6666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1809,NI_660,2018,COVER CROP,716.4511746965835,127.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1818,NI_697,2018,COVER CROP,716.4511746965835,-41.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1827,NI_470,2018,COVER CROP,716.4511746965835,-60.111111111111114,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1836,NI_482,2018,COVER CROP,716.4511746965835,316.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1845,NI_599,2018,COVER CROP,716.4511746965835,-164.66666666666666,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1854,NI_634,2018,COVER CROP,716.4511746965835,182.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1863,NI_698,2018,COVER CROP,716.4511746965835,125.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1872,NI_581,2018,COVER CROP,716.4511746965835,-554.7777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1881,NI_295,2018,CROP RESIDUE,320.97827439186426,2.7777777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1890,NI_307,2018,CROP RESIDUE,320.97827439186426,311.8888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1899,NI_313,2018,CROP RESIDUE,320.97827439186426,520.4444444444445,1: (A>T) avg seasonal A-T diff greater than +1SD
1908,NI_385,2018,CROP RESIDUE,320.97827439186426,-17.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1917,NI_407,2018,CROP RESIDUE,320.97827439186426,68.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1926,NI_248,2018,CROP RESIDUE,320.97827439186426,-122.66666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1935,NI_258,2018,CROP RESIDUE,320.97827439186426,-374.77777777777777,4: (T>A) avg seasonal A-T diff less than -1SD
1944,NI_147,2018,CROP RESIDUE,320.97827439186426,-656.5555555555555,4: (T>A) avg seasonal A-T diff less than -1SD
1953,NI_192,2018,CROP RESIDUE,320.97827439186426,84.11111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1962,NI_218,2018,CROP RESIDUE,320.97827439186426,-95.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1971,NI_480,2018,CROP RESIDUE,320.97827439186426,460.77777777777777,1: (A>T) avg seasonal A-T diff greater than +1SD
1980,NI_660,2018,CROP RESIDUE,320.97827439186426,175.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1989,NI_697,2018,CROP RESIDUE,320.97827439186426,-48.44444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1998,NI_470,2018,CROP RESIDUE,320.97827439186426,237.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2007,NI_482,2018,CROP RESIDUE,320.97827439186426,511.8888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
2016,NI_599,2018,CROP RESIDUE,320.97827439186426,9.444444444444445,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2025,NI_634,2018,CROP RESIDUE,320.97827439186426,188.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2034,NI_698,2018,CROP RESIDUE,320.97827439186426,273.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2043,NI_581,2018,CROP RESIDUE,320.97827439186426,-199.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2052,NI_295,2019,main crop,479.73310107859,208.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2070,NI_307,2019,main crop,479.73310107859,502.94444444444446,1: (A>T) avg seasonal A-T diff greater than +1SD
2088,NI_313,2019,main crop,479.73310107859,358.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2106,NI_385,2019,main crop,479.73310107859,23.555555555555557,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2124,NI_407,2019,main crop,479.73310107859,33.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2142,NI_248,2019,main crop,479.73310107859,49.94444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2160,NI_258,2019,main crop,479.73310107859,-385.8888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2178,NI_147,2019,main crop,479.73310107859,-740.8333333333334,4: (T>A) avg seasonal A-T diff less than -1SD
2196,NI_192,2019,main crop,479.73310107859,178.83333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2214,NI_218,2019,main crop,479.73310107859,177.38888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2232,NI_480,2019,main crop,479.73310107859,554.5555555555555,1: (A>T) avg seasonal A-T diff greater than +1SD
2250,NI_660,2019,main crop,479.73310107859,172.66666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2268,NI_697,2019,main crop,479.73310107859,203.27777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2286,NI_470,2019,main crop,479.73310107859,-163.16666666666666,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2304,NI_482,2019,main crop,479.73310107859,56.166666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2322,NI_599,2019,main crop,479.73310107859,-19.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2340,NI_634,2019,main crop,479.73310107859,-112.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2358,NI_698,2019,main crop,479.73310107859,230.05555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2376,NI_581,2019,main crop,479.73310107859,-258.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2394,NI_295,2019,COVER CROP,611.8738511895423,-79.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2403,NI_307,2019,COVER CROP,611.8738511895423,977.3333333333334,1: (A>T) avg seasonal A-T diff greater than +1SD
2412,NI_313,2019,COVER CROP,611.8738511895423,605.6666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2421,NI_385,2019,COVER CROP,611.8738511895423,-195.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2430,NI_407,2019,COVER CROP,611.8738511895423,25.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2439,NI_248,2019,COVER CROP,611.8738511895423,-219.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2448,NI_258,2019,COVER CROP,611.8738511895423,342.6666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2457,NI_147,2019,COVER CROP,611.8738511895423,-1616.888888888889,4: (T>A) avg seasonal A-T diff less than -1SD
2466,NI_192,2019,COVER CROP,611.8738511895423,-165.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2475,NI_218,2019,COVER CROP,611.8738511895423,334.1111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2484,NI_480,2019,COVER CROP,611.8738511895423,180.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2493,NI_660,2019,COVER CROP,611.8738511895423,42.55555555555556,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2502,NI_697,2019,COVER CROP,611.8738511895423,-72.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2511,NI_470,2019,COVER CROP,611.8738511895423,59.22222222222222,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2520,NI_482,2019,COVER CROP,611.8738511895423,-776.2222222222222,4: (T>A) avg seasonal A-T diff less than -1SD
2529,NI_599,2019,COVER CROP,611.8738511895423,-132.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2538,NI_634,2019,COVER CROP,611.8738511895423,-290.6666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2547,NI_698,2019,COVER CROP,611.8738511895423,427.3333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2556,NI_581,2019,COVER CROP,611.8738511895423,-2.3333333333333335,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2565,NI_295,2019,CROP RESIDUE,262.9684179792113,-41.888888888888886,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2574,NI_307,2019,CROP RESIDUE,262.9684179792113,462.44444444444446,1: (A>T) avg seasonal A-T diff greater than +1SD
2583,NI_313,2019,CROP RESIDUE,262.9684179792113,324.44444444444446,1: (A>T) avg seasonal A-T diff greater than +1SD
2592,NI_385,2019,CROP RESIDUE,262.9684179792113,277.44444444444446,1: (A>T) avg seasonal A-T diff greater than +1SD
2601,NI_407,2019,CROP RESIDUE,262.9684179792113,354.44444444444446,1: (A>T) avg seasonal A-T diff greater than +1SD
2610,NI_248,2019,CROP RESIDUE,262.9684179792113,-66.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2619,NI_258,2019,CROP RESIDUE,262.9684179792113,24.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2628,NI_147,2019,CROP RESIDUE,262.9684179792113,-450.1111111111111,4: (T>A) avg seasonal A-T diff less than -1SD
2637,NI_192,2019,CROP RESIDUE,262.9684179792113,15.777777777777779,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2646,NI_218,2019,CROP RESIDUE,262.9684179792113,-58.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2655,NI_480,2019,CROP RESIDUE,262.9684179792113,105.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
