,FieldID,AgYR,SZNwindow,SznStd,plotSZNmean,Group
405,NI_147,2016,COVER CROP,476.28448829905176,-1155.7777777777778,4: (T>A) avg seasonal A-T diff less than -1SD
414,NI_192,2016,COVER CROP,476.28448829905176,274.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
423,NI_218,2016,COVER CROP,476.28448829905176,74.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
432,NI_480,2016,COVER CROP,476.28448829905176,688.0,1: (A>T) avg seasonal A-T diff greater than +1SD
441,NI_660,2016,COVER CROP,476.28448829905176,104.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
450,NI_697,2016,COVER CROP,476.28448829905176,94.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
459,NI_470,2016,COVER CROP,476.28448829905176,253.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
468,NI_482,2016,COVER CROP,476.28448829905176,368.3333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
477,NI_599,2016,COVER CROP,476.28448829905176,84.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
486,NI_634,2016,COVER CROP,476.28448829905176,-193.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
495,NI_698,2016,COVER CROP,476.28448829905176,-28.666666666666668,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
504,NI_581,2016,COVER CROP,476.28448829905176,65.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
513,NI_295,2016,CROP RESIDUE,337.9316389000288,76.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
522,NI_307,2016,CROP RESIDUE,337.9316389000288,-133.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
531,NI_313,2016,CROP RESIDUE,337.9316389000288,254.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
540,NI_385,2016,CROP RESIDUE,337.9316389000288,7.888888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
549,NI_407,2016,CROP RESIDUE,337.9316389000288,275.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
558,NI_248,2016,CROP RESIDUE,337.9316389000288,-65.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
567,NI_258,2016,CROP RESIDUE,337.9316389000288,-469.22222222222223,4: (T>A) avg seasonal A-T diff less than -1SD
576,NI_147,2016,CROP RESIDUE,337.9316389000288,-378.0,4: (T>A) avg seasonal A-T diff less than -1SD
585,NI_192,2016,CROP RESIDUE,337.9316389000288,322.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
594,NI_218,2016,CROP RESIDUE,337.9316389000288,164.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
603,NI_480,2016,CROP RESIDUE,337.9316389000288,890.0,1: (A>T) avg seasonal A-T diff greater than +1SD
612,NI_660,2016,CROP RESIDUE,337.9316389000288,-126.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
621,NI_697,2016,CROP RESIDUE,337.9316389000288,-37.333333333333336,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
630,NI_470,2016,CROP RESIDUE,337.9316389000288,209.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
639,NI_482,2016,CROP RESIDUE,337.9316389000288,357.44444444444446,1: (A>T) avg seasonal A-T diff greater than +1SD
648,NI_599,2016,CROP RESIDUE,337.9316389000288,127.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
657,NI_634,2016,CROP RESIDUE,337.9316389000288,-291.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
666,NI_698,2016,CROP RESIDUE,337.9316389000288,109.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
675,NI_581,2016,CROP RESIDUE,337.9316389000288,147.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
684,NI_295,2017,main crop,446.5320248371042,-142.61111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
702,NI_307,2017,main crop,446.5320248371042,277.1666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
720,NI_313,2017,main crop,446.5320248371042,660.3333333333334,1: (A>T) avg seasonal A-T diff greater than +1SD
738,NI_385,2017,main crop,446.5320248371042,189.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
756,NI_407,2017,main crop,446.5320248371042,53.666666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
774,NI_248,2017,main crop,446.5320248371042,-113.5,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
792,NI_258,2017,main crop,446.5320248371042,-729.3333333333334,4: (T>A) avg seasonal A-T diff less than -1SD
810,NI_147,2017,main crop,446.5320248371042,-808.0555555555555,4: (T>A) avg seasonal A-T diff less than -1SD
828,NI_192,2017,main crop,446.5320248371042,-322.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
846,NI_218,2017,main crop,446.5320248371042,-139.94444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
864,NI_480,2017,main crop,446.5320248371042,740.0,1: (A>T) avg seasonal A-T diff greater than +1SD
882,NI_660,2017,main crop,446.5320248371042,308.72222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
900,NI_697,2017,main crop,446.5320248371042,268.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
918,NI_470,2017,main crop,446.5320248371042,-172.94444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
936,NI_482,2017,main crop,446.5320248371042,-13.277777777777779,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
954,NI_599,2017,main crop,446.5320248371042,182.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
972,NI_634,2017,main crop,446.5320248371042,-28.22222222222222,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
990,NI_698,2017,main crop,446.5320248371042,36.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1008,NI_581,2017,main crop,446.5320248371042,-290.1111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1026,NI_295,2017,COVER CROP,457.10829549249,-445.6666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1035,NI_307,2017,COVER CROP,457.10829549249,129.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1044,NI_313,2017,COVER CROP,457.10829549249,622.4444444444445,1: (A>T) avg seasonal A-T diff greater than +1SD
1053,NI_385,2017,COVER CROP,457.10829549249,-42.77777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1062,NI_407,2017,COVER CROP,457.10829549249,-314.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1071,NI_248,2017,COVER CROP,457.10829549249,-263.8888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1080,NI_258,2017,COVER CROP,457.10829549249,-614.4444444444445,4: (T>A) avg seasonal A-T diff less than -1SD
1089,NI_147,2017,COVER CROP,457.10829549249,-1238.3333333333333,4: (T>A) avg seasonal A-T diff less than -1SD
1098,NI_192,2017,COVER CROP,457.10829549249,54.666666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1107,NI_218,2017,COVER CROP,457.10829549249,-321.3333333333333,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1116,NI_480,2017,COVER CROP,457.10829549249,336.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1125,NI_660,2017,COVER CROP,457.10829549249,211.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1134,NI_697,2017,COVER CROP,457.10829549249,156.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1143,NI_470,2017,COVER CROP,457.10829549249,-93.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1152,NI_482,2017,COVER CROP,457.10829549249,259.3333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1161,NI_599,2017,COVER CROP,457.10829549249,166.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1170,NI_634,2017,COVER CROP,457.10829549249,110.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1179,NI_698,2017,COVER CROP,457.10829549249,-20.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1188,NI_581,2017,COVER CROP,457.10829549249,-283.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1197,NI_295,2017,CROP RESIDUE,447.41852798167247,-168.55555555555554,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1206,NI_307,2017,CROP RESIDUE,447.41852798167247,247.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1215,NI_313,2017,CROP RESIDUE,447.41852798167247,253.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1224,NI_385,2017,CROP RESIDUE,447.41852798167247,173.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1233,NI_407,2017,CROP RESIDUE,447.41852798167247,-38.111111111111114,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1242,NI_248,2017,CROP RESIDUE,447.41852798167247,-237.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1251,NI_258,2017,CROP RESIDUE,447.41852798167247,-499.3333333333333,4: (T>A) avg seasonal A-T diff less than -1SD
1260,NI_147,2017,CROP RESIDUE,447.41852798167247,-374.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1269,NI_192,2017,CROP RESIDUE,447.41852798167247,159.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1278,NI_218,2017,CROP RESIDUE,447.41852798167247,-109.88888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1287,NI_480,2017,CROP RESIDUE,447.41852798167247,453.6666666666667,1: (A>T) avg seasonal A-T diff greater than +1SD
1296,NI_660,2017,CROP RESIDUE,447.41852798167247,-307.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1305,NI_697,2017,CROP RESIDUE,447.41852798167247,-263.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1314,NI_470,2017,CROP RESIDUE,447.41852798167247,-1371.4444444444443,4: (T>A) avg seasonal A-T diff less than -1SD
1323,NI_482,2017,CROP RESIDUE,447.41852798167247,-130.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1332,NI_599,2017,CROP RESIDUE,447.41852798167247,178.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1341,NI_634,2017,CROP RESIDUE,447.41852798167247,413.1111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1350,NI_698,2017,CROP RESIDUE,447.41852798167247,104.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1359,NI_581,2017,CROP RESIDUE,447.41852798167247,179.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1368,NI_295,2018,main crop,510.0862919920994,50.22222222222222,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1386,NI_307,2018,main crop,510.0862919920994,-159.5,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1404,NI_313,2018,main crop,510.0862919920994,453.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1422,NI_385,2018,main crop,510.0862919920994,244.66666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1440,NI_407,2018,main crop,510.0862919920994,-57.666666666666664,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1458,NI_248,2018,main crop,510.0862919920994,-303.6111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1476,NI_258,2018,main crop,510.0862919920994,-1368.7222222222222,4: (T>A) avg seasonal A-T diff less than -1SD
1494,NI_147,2018,main crop,510.0862919920994,-480.72222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1512,NI_192,2018,main crop,510.0862919920994,347.05555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1530,NI_218,2018,main crop,510.0862919920994,-45.44444444444444,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1548,NI_480,2018,main crop,510.0862919920994,-0.1111111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1566,NI_660,2018,main crop,510.0862919920994,68.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1584,NI_697,2018,main crop,510.0862919920994,-341.1666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1602,NI_470,2018,main crop,510.0862919920994,-251.61111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1620,NI_482,2018,main crop,510.0862919920994,478.72222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1638,NI_599,2018,main crop,510.0862919920994,-81.72222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1656,NI_634,2018,main crop,510.0862919920994,167.05555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1674,NI_698,2018,main crop,510.0862919920994,146.72222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1692,NI_581,2018,main crop,510.0862919920994,-608.5,4: (T>A) avg seasonal A-T diff less than -1SD
1710,NI_295,2018,COVER CROP,587.9228241254315,-140.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1719,NI_307,2018,COVER CROP,587.9228241254315,54.22222222222222,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1728,NI_313,2018,COVER CROP,587.9228241254315,883.8888888888889,1: (A>T) avg seasonal A-T diff greater than +1SD
1737,NI_385,2018,COVER CROP,587.9228241254315,-467.8888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1746,NI_407,2018,COVER CROP,587.9228241254315,-125.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1755,NI_248,2018,COVER CROP,587.9228241254315,-260.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1764,NI_258,2018,COVER CROP,587.9228241254315,-833.8888888888889,4: (T>A) avg seasonal A-T diff less than -1SD
1773,NI_147,2018,COVER CROP,587.9228241254315,-1607.4444444444443,4: (T>A) avg seasonal A-T diff less than -1SD
1782,NI_192,2018,COVER CROP,587.9228241254315,295.1111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1791,NI_218,2018,COVER CROP,587.9228241254315,-132.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1800,NI_480,2018,COVER CROP,587.9228241254315,510.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1809,NI_660,2018,COVER CROP,587.9228241254315,63.666666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1818,NI_697,2018,COVER CROP,587.9228241254315,115.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1827,NI_470,2018,COVER CROP,587.9228241254315,-288.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1836,NI_482,2018,COVER CROP,587.9228241254315,481.3333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1845,NI_599,2018,COVER CROP,587.9228241254315,117.33333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1854,NI_634,2018,COVER CROP,587.9228241254315,-169.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1863,NI_698,2018,COVER CROP,587.9228241254315,394.8888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1872,NI_581,2018,COVER CROP,587.9228241254315,-393.8888888888889,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1881,NI_295,2018,CROP RESIDUE,345.8395227665512,3.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1890,NI_307,2018,CROP RESIDUE,345.8395227665512,290.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1899,NI_313,2018,CROP RESIDUE,345.8395227665512,258.6666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1908,NI_385,2018,CROP RESIDUE,345.8395227665512,-50.333333333333336,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1917,NI_407,2018,CROP RESIDUE,345.8395227665512,124.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1926,NI_248,2018,CROP RESIDUE,345.8395227665512,-61.77777777777778,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1935,NI_258,2018,CROP RESIDUE,345.8395227665512,-343.3333333333333,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1944,NI_147,2018,CROP RESIDUE,345.8395227665512,-438.1111111111111,4: (T>A) avg seasonal A-T diff less than -1SD
1953,NI_192,2018,CROP RESIDUE,345.8395227665512,162.77777777777777,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1962,NI_218,2018,CROP RESIDUE,345.8395227665512,-237.33333333333334,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1971,NI_480,2018,CROP RESIDUE,345.8395227665512,219.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1980,NI_660,2018,CROP RESIDUE,345.8395227665512,212.33333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
1989,NI_697,2018,CROP RESIDUE,345.8395227665512,-121.66666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
1998,NI_470,2018,CROP RESIDUE,345.8395227665512,304.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2007,NI_482,2018,CROP RESIDUE,345.8395227665512,804.6666666666666,1: (A>T) avg seasonal A-T diff greater than +1SD
2016,NI_599,2018,CROP RESIDUE,345.8395227665512,-18.444444444444443,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2025,NI_634,2018,CROP RESIDUE,345.8395227665512,332.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2034,NI_698,2018,CROP RESIDUE,345.8395227665512,320.3333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2043,NI_581,2018,CROP RESIDUE,345.8395227665512,-515.2222222222222,4: (T>A) avg seasonal A-T diff less than -1SD
2052,NI_295,2019,main crop,531.2856356536644,30.555555555555557,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2070,NI_307,2019,main crop,531.2856356536644,852.9444444444445,1: (A>T) avg seasonal A-T diff greater than +1SD
2088,NI_313,2019,main crop,531.2856356536644,306.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2106,NI_385,2019,main crop,531.2856356536644,47.166666666666664,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2124,NI_407,2019,main crop,531.2856356536644,109.16666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2142,NI_248,2019,main crop,531.2856356536644,129.83333333333334,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2160,NI_258,2019,main crop,531.2856356536644,-709.2222222222222,4: (T>A) avg seasonal A-T diff less than -1SD
2178,NI_147,2019,main crop,531.2856356536644,-539.0,4: (T>A) avg seasonal A-T diff less than -1SD
2196,NI_192,2019,main crop,531.2856356536644,302.94444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2214,NI_218,2019,main crop,531.2856356536644,169.11111111111111,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2232,NI_480,2019,main crop,531.2856356536644,365.8333333333333,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2250,NI_660,2019,main crop,531.2856356536644,105.66666666666667,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2268,NI_697,2019,main crop,531.2856356536644,41.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2286,NI_470,2019,main crop,531.2856356536644,170.16666666666666,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2304,NI_482,2019,main crop,531.2856356536644,584.1666666666666,1: (A>T) avg seasonal A-T diff greater than +1SD
2322,NI_599,2019,main crop,531.2856356536644,10.277777777777779,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2340,NI_634,2019,main crop,531.2856356536644,-47.55555555555556,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2358,NI_698,2019,main crop,531.2856356536644,229.44444444444446,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2376,NI_581,2019,main crop,531.2856356536644,-55.55555555555556,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2394,NI_295,2019,COVER CROP,540.3666093631433,-89.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2403,NI_307,2019,COVER CROP,540.3666093631433,923.3333333333334,1: (A>T) avg seasonal A-T diff greater than +1SD
2412,NI_313,2019,COVER CROP,540.3666093631433,549.5555555555555,1: (A>T) avg seasonal A-T diff greater than +1SD
2421,NI_385,2019,COVER CROP,540.3666093631433,-81.77777777777777,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2430,NI_407,2019,COVER CROP,540.3666093631433,-68.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2439,NI_248,2019,COVER CROP,540.3666093631433,-197.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2448,NI_258,2019,COVER CROP,540.3666093631433,-321.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2457,NI_147,2019,COVER CROP,540.3666093631433,-960.1111111111111,4: (T>A) avg seasonal A-T diff less than -1SD
2466,NI_192,2019,COVER CROP,540.3666093631433,-272.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2475,NI_218,2019,COVER CROP,540.3666093631433,390.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2484,NI_480,2019,COVER CROP,540.3666093631433,453.22222222222223,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2493,NI_660,2019,COVER CROP,540.3666093631433,-272.1111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2502,NI_697,2019,COVER CROP,540.3666093631433,111.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2511,NI_470,2019,COVER CROP,540.3666093631433,-561.0,4: (T>A) avg seasonal A-T diff less than -1SD
2520,NI_482,2019,COVER CROP,540.3666093631433,-148.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2529,NI_599,2019,COVER CROP,540.3666093631433,109.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2538,NI_634,2019,COVER CROP,540.3666093631433,-373.44444444444446,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2547,NI_698,2019,COVER CROP,540.3666093631433,37.22222222222222,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2556,NI_581,2019,COVER CROP,540.3666093631433,-154.0,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2565,NI_295,2019,CROP RESIDUE,228.271143218501,64.0,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2574,NI_307,2019,CROP RESIDUE,228.271143218501,257.77777777777777,1: (A>T) avg seasonal A-T diff greater than +1SD
2583,NI_313,2019,CROP RESIDUE,228.271143218501,167.55555555555554,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2592,NI_385,2019,CROP RESIDUE,228.271143218501,261.55555555555554,1: (A>T) avg seasonal A-T diff greater than +1SD
2601,NI_407,2019,CROP RESIDUE,228.271143218501,380.6666666666667,1: (A>T) avg seasonal A-T diff greater than +1SD
2610,NI_248,2019,CROP RESIDUE,228.271143218501,-69.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2619,NI_258,2019,CROP RESIDUE,228.271143218501,-70.66666666666667,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2628,NI_147,2019,CROP RESIDUE,228.271143218501,-200.11111111111111,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2637,NI_192,2019,CROP RESIDUE,228.271143218501,12.555555555555555,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2646,NI_218,2019,CROP RESIDUE,228.271143218501,-154.22222222222223,3: (t>a) avg seasonal A-T diff btwn 0 and -1SD
2655,NI_480,2019,CROP RESIDUE,228.271143218501,76.88888888888889,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
2664,NI_660,2019,CROP RESIDUE,228.271143218501,101.44444444444444,2: (a>t)  avg seasonal A-T diff btwn 0 and +1SD
